"","PBNleg","dscrPhase","PBNlegPercent","PBNLegChange","PBNdeviation","bank","angdifHCl","angdifSCl","discrSettingNextHdg","dscrTimeWPTCheckCurrLeg","dscrTimeWPTCheckNxtLeg","dscrTimeNavlogCheck","dscrTimeMapCheck","dscrTimeTrackCheck","dscrTimeMapClick","dscrPBNdeviationIntegrCorr"
"257",1,3,70,0,0.07465358,-4.22,3.9,0,0,0,0,3,0,0,0,0
"264",1,3,77,0,0.09788658,-3.22,3,0,0,0,0,3,0,0,0,0
"271",1,3,84,0,0.1175961,-2.45,2.3,0,0,0,0,4,0,0,0,0
"278",1,3,91,0,0.13466477,-1.87,1.7,0,0,0,0,3,0,0,0,0
"285",1,3,99,0,0.14974771,-1.49,1.4,0,0,0,0,3,4,4,0,0
"292",2,4,4,1,0.05507467,-1.33,-23.7,-25,0,0,0,3,3,3,0,0
"299",2,4,8,0,-0.04685535,-1.28,-23.7,-25,0,0,0,3,3,3,0,0
"306",2,4,12,0,-0.15178232,1.21,-23.6,0,0,0,0,3,3,3,0,0
"313",2,4,15,0,-0.25505742,11.87,-22.2,0,0,0,0,2,3,3,0,0
"320",2,4,19,0,-0.34565854,20.41,-18.1,0,0,0,0,2,3,3,0,1
"327",2,4,23,0,-0.41507173,15.72,-12.9,0,0,0,0,2,2,2,0,1
"334",2,4,27,0,-0.46630503,10.21,-9.3,0,0,0,0,2,4,4,0,1
"341",2,4,31,0,-0.50610089,10.4,-6.6,10,0,0,0,2,3,3,0,2
"348",2,4,35,0,-0.53373306,16.08,-3.1,10,0,0,0,2,3,3,0,2
"355",2,2,39,0,-0.54455948,10.33,0.800000000000011,10,0,0,0,2,3,3,0,2
"362",2,2,43,0,-0.54304416,7.39,3.30000000000001,10,0,0,0,2,3,3,0,2
"369",2,2,48,0,-0.53333339,5.5,5,10,0,0,0,2,2,2,0,2
"376",2,2,52,0,-0.51734173,4.18,6.19999999999999,10,0,0,0,2,2,2,0,2
"383",2,2,56,0,-0.49661749,3.2,7.10000000000002,10,0,0,0,4,2,2,0,2
"390",2,2,60,0,-0.47220894,2.45,7.80000000000001,10,0,0,0,3,2,2,0,2
"397",2,2,64,0,-0.44489124,1.87,8.30000000000001,10,0,0,0,3,2,2,0,2
"404",2,2,68,0,-0.41543787,1.43,8.69999999999999,10,0,0,0,3,2,2,0,2
"411",2,2,72,0,-0.38484799,1.1,9,10,0,0,0,3,2,2,0,2
